spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_country,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_country,recipient_full_address,original,document_type,format,language,notes,x,y
2790,"Robert Forberg to Sergey Sergeevich Prokofiev, 20 August 1924","Box: 1; Folder: 1924, August","Binder Via, page 167",20 August 1924,exact,Robert Forberg,not_stated,not_stated,Leipzig,,Leipzig,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Gervais-les-Bains,,St. Gervais-les-Bains,original,letter,typed,German,,6.71284,45.89204
2791,"Clerical assistant to Sergey Sergeevich Prokofiev, 20 August 1924","Box: 1; Folder: 1924, August","Binder Via, page 168",20 August 1924,exact,Clerical assistant,Generalintendanz der Vereinigten Stadttheater,not_stated,Cologne,,Cologne,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Gervais-les-Bains,,St. Gervais-les-Bains,original,letter,typed,German,,6.71284,45.89204
2794,"Clerical assistant to Sergey Sergeevich Prokofiev, 21 August 1924","Box: 1; Folder: 1924, August","Binder Via, page 172",21 August 1924,exact,Clerical assistant,Ibbs and Tillett,124 Wigmore Street,London,,"124 Wigmore Street, London",Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gervais-les-Bains,,"Villa Béthanie, St. Gervais-les-Bains",original,letter,typed,English,,6.71284,45.89204
2796,"Robert Forberg to Sergey Sergeevich Prokofiev, 22 August 1924","Box: 1; Folder: 1924, August","Binder Via, page 176",22 August 1924,exact,Robert Forberg,not_stated,not_stated,Leipzig,,Leipzig,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Gervais-les-Bains,,St. Gervais-les-Bains,original,letter,typed,German,,6.71284,45.89204
2803,"Ephraim Gottlieb to Sergey Sergeevich Prokofiev, 27 August 1924","Box: 1; Folder: 1924, August","Binder Via, page 185",27 August 1924,exact,Ephraim Gottlieb,not_stated,"39 South La Salle Street, Suite 418-24",Chicago,,"39 South La Salle Street, Suite 418-24, Chicago",Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,letter,typed,English,,6.17102,45.65863
2806,"Clerical assistant to Sergey Sergeevich Prokofiev, 28 August 1924","Box: 1; Folder: 1924, August","Binder Via, page 191",28 August 1924,exact,Clerical assistant,Generalintendanz der Vereinigten Stadttheater,not_stated,Cologne,,Cologne,Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,letter,typed,German,,6.17102,45.65863
2814,"Fatma Samoilenko to Sergey Sergeevich Prokofiev, 03 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 197",03 September 1924,exact,Fatma Samoilenko,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,postcard,handwritten,Russian,Postmarked 03/09/1924. Female originator.,6.17102,45.65863
2818,"Meri Bran to Sergey Sergeevich Prokofiev, 03 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 202",03 September 1924,exact,Meri Bran,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,typed,Russian,,2.34144,48.85721
2821,"Clerical assistant to Sergey Sergeevich Prokofiev, 04 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 206",04 September 1924,exact,Clerical assistant,La Revue Musicale,35 Rue Madame,Paris,,"35 Rue Madame, Paris",Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,letter,typed,French,,6.17102,45.65863
2824,"R. Gruber to Sergey Sergeevich Prokofiev, 05 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 209",05 September 1924,exact,R. Gruber,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,postcard,handwritten,Russian,,6.17102,45.65863
2834,"Joseph Szigeti to Sergey Sergeevich Prokofiev, 10 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 227",10 September 1924,exact,Joseph Szigeti,not_stated,not_stated,St. Gilles-sur-Vie,,St. Gilles-sur-Vie,Sergey Sergeevich Prokofiev,not_stated,5 Rue Charles Dickens,Paris,,"5 Rue Charles Dickens, Paris",original,postcard,handwritten,French,"Re-addressed to 'Villa Béthanie, St. Gilles-sur-Vie, France'.",2.284573788,48.85695422
2839,"Meri Bran to Sergey Sergeevich Prokofiev, 12 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 237",12 September 1924,exact,Meri Bran,not_stated,118 Schillerstrasse,Berlin,,"118 Schillerstrasse, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,typed,Russian,See also VI/ 236.,2.34144,48.85721
2840,"Felix Delgrange to Sergey Sergeevich Prokofiev, 13 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 238",13 September 1924,exact,Félix Delgrange,not_stated,23 Rue du Rocher,Paris,,"23 Rue du Rocher, Paris",Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,letter,typed,French,,6.17102,45.65863
2850,"Meri Bran to Sergey Sergeevich Prokofiev, 17 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 271",17 September 1924,exact,Meri Bran,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,telegram,handwritten,Russian,,6.17102,45.65863
2855,"Serge Alexandrovich Koussevitzky to Sergey Sergeevich Prokofiev, 19 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 283",19 September 1924,exact,Serge Alexandrovich Koussevitzky,not_stated,not_stated,Southampton,,Southampton,Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,postcard,handwritten,Russian,HMS Aquitania in transit for New York.,6.17102,45.65863
2856,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 20 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 277",20 September 1924,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Gilles-sur-Vie,,St. Gilles-sur-Vie,original,telegram,handwritten,Russian,Telegram signed 'Boris'. (Bashkirov?),6.17102,45.65863
2859,"Ivan Alexandrovich Vyshnegradsky to Sergey Sergeevich Prokofiev, 22 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 286",22 September 1924,exact,Ivan Alexandrovich Vyshnegradsky,not_stated,129 Boulevard de la Reine,Versailles,,"129 Boulevard de la Reine, Versailles",Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,postcard,handwritten,Russian,,6.17102,45.65863
2864,"Alexander Andreevich Zagorsky to Sergey Sergeevich Prokofiev, 23 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 284",23 September 1924,exact,Alexander Andreevich Zagorsky,not_stated,45 Rue de la Tour,Paris,,"45 Rue de la Tour, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Gilles-sur-Vie,,St. Gilles-sur-Vie,original,letter,handwritten,Russian,,6.17102,45.65863
2866,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 23 September 1924","Box: 1; Folder: 1924, September","Binder Via, page 288",23 September 1924,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Gilles-sur-Vie,,St. Gilles-sur-Vie,original,telegram,handwritten,Russian,,6.17102,45.65863
2890,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 02 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 322",02 October 1924,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Gilles-sur-Vie,,St. Gilles-sur-Vie,original,telegram,handwritten,Russian,Originator: 'Boris'.,6.17102,45.65863
2892,"not_stated to Sergey Sergeevich Prokofiev, 02 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 428",02 October 1924,exact,not_stated,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,handwritten,French,"Originally addressed to '5 Rue Charles Dickens, Paris'.",2.228535608,48.81722948
2894,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 04 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 329",04 October 1924,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Gilles-sur-Vie,,St. Gilles-sur-Vie,original,telegram,handwritten,Russian,,6.17102,45.65863
2901,"Félix Delgrange to Sergey Sergeevich Prokofiev, 08 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 335",08 October 1924,exact,Félix Delgrange,not_stated,23 Rue du Rocher,Paris,,"23 Rue du Rocher, Paris",Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,letter,typed,French,,6.17102,45.65863
2902,"Fitzhugh Haensel to Sergey Sergeevich Prokofiev, 08 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 336",08 October 1924,exact,Fitzhugh Haensel,not_stated,33 West 42nd Street,New York,,"33 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,Villa Béthanie,St. Gilles-sur-Vie,,"Villa Béthanie, St. Gilles-sur-Vie",original,letter,typed,English,,6.17102,45.65863
2907,"Boris Stepanovich Zakharov to Sergey Sergeevich Prokofiev, 10 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 346",10 October 1924,exact,Boris Stepanovich Zakharov,not_stated,15 Place du Havre,Paris,,"15 Place du Havre, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,handwritten,Russian,,2.228535608,48.81722948
2919,"Ilia Lapina to Sergey Sergeevich Prokofiev, 18 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 362",18 October 1924,exact,Ilia Lapina,not_stated,75-77 Rue Denfert-Rochereau,Paris,,"75-77 Rue Denfert-Rochereau, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
2924,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 20 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 393",20 October 1924,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,postcard,handwritten,Russian,"Originator's address: 'R>M.S. ""Olympic"".",2.228535608,48.81722948
2932,"Ilia Lapina to Sergey Sergeevich Prokofiev, 28 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 383",28 October 1924,exact,Ilia Lapina,not_stated,75-77 Rue Denfert-Rochereau,Paris,,"75-77 Rue Denfert-Rochereau, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
2934,"Jacques Hébertot to Sergey Sergeevich Prokofiev, 28 October 1924","Box: 1; Folder: 1924, October","Binder Vib, page 385",28 October 1924,exact,Jacques Hébertot,not_stated,15 Avenue Montaigne,Paris,,"15 Avenue Montaigne, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
2939,"Clerical assistant to Sergey Sergeevich Prokofiev, 01 November 1924","Box: 1; Folder: 1924, November","Binder Vib, page 391",01 November 1924,exact,Clerical assistant,Chicago Civic Opera Company,Auditorium Theatre,Chicago,,"Auditorium Theatre, Chicago",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,English,,2.228535608,48.81722948
2948,"Ilia Lapina to Sergey Sergeevich Prokofiev, 04 November 1924","Box: 1; Folder: 1924, November","Binder Vib, page 403",04 November 1924,exact,Ilia Lapina,not_stated,75-77 Rue Denfert-Rochereau,Paris,,"75-77 Rue Denfert-Rochereau, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
2952,"Ilia Lapina to Sergey Sergeevich Prokofiev, 08 November 1924","Box: 1; Folder: 1924, November","Binder Vib, page 413",08 November 1924,exact,Ilia Lapina,not_stated,75-77 Rue Denfert-Rochereau,Paris,,"75-77 Rue Denfert-Rochereau, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
2954,"Jacques Hébertot to Sergey Sergeevich Prokofiev, 11 November 1924","Box: 1; Folder: 1924, November","Binder Vib, page 418",11 November 1924,exact,Jacques Hébertot,not_stated,15 Avenue Montaigne,Paris,,"15 Avenue Montaigne, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,handwritten,French,,2.228535608,48.81722948
2958,"Jacques Hébertot to Sergey Sergeevich Prokofiev, 15 November 1924","Box: 1; Folder: 1924, November","Binder Vib, page 421",15 November 1924,exact,Jacques Hébertot,not_stated,15 Avenue Montaigne,Paris,,"15 Avenue Montaigne, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
2965,"Pierre Hans to Sergey Sergeevich Prokofiev, 20 November 1924","Box: 1; Folder: 1924, November","Binder Vib, page 434",20 November 1924,exact,Pierre Hans,not_stated,97 Avenue Louis Lepoutre,Brussels,,"97 Avenue Louis Lepoutre, Brussels",Sergey Sergeevich Prokofiev,not_stated,"34, Rue de Stassart",Brussels,,"34, Rue de Stassart, Brussels",original,letter,typed,French,,4.360902652,50.83684655
2979,"Jean Brochet to Sergey Sergeevich Prokofiev, [29 November 1924]","Box: 1; Folder: 1924, November","Binder Vib, page 442",29 November 1924,implied,Jean Brochet,not_stated,52 Rue de Seine,Paris,,"52 Rue de Seine, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,handwritten,Russian,"Letter half in Russian, half in French",2.228535608,48.81722948
2982,"Ernest Alexandrovich Oeberg to Sergey Sergeevich Prokofiev, 02 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 444",02 December 1924,exact,Ernest Alexandrovich Oeberg,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,telegram,handwritten,French,,2.228535608,48.81722948
2988,"Boris Stepanovich Zakharov to Sergey Sergeevich Prokofiev, 05 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 513",05 December 1924,exact,Boris Stepanovich Zakharov,not_stated,not_stated,Los Angeles,,Los Angeles,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,postcard,handwritten,Russian,And from wife Tsesiliia.,2.228535608,48.81722948
2995,"Director to Sergey Sergeevich Prokofiev, 09 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 474",09 December 1924,exact,Director,Concerts Populaires,13 Rue Bréderode,Brussels,,"13 Rue Bréderode, Brussels",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
2998,"Jacques Hébertot to Sergey Sergeevich Prokofiev, 10 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 477",10 December 1924,exact,Jacques Hébertot,not_stated,15 Avenue Montaigne,Paris,,"15 Avenue Montaigne, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
2999,"Édouard Caen to Sergey Sergeevich Prokofiev, 10 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 478",10 December 1924,exact,Édouard Caen,not_stated,19 Rue Rambuteau,Paris,,"19 Rue Rambuteau, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,"Bellevue, Meudon",France,Bellevue,original,letter,handwritten,French,,1.16667,45.88333
3003,"Clerical assistant to Sergey Sergeevich Prokofiev, 11 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 483",11 December 1924,exact,Clerical assistant,Chicago Civic Opera Company,Auditorium Theatre,Chicago,,"Auditorium Theatre, Chicago",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,English,,2.228535608,48.81722948
3007,"Félix Delgrange to Sergey Sergeevich Prokofiev, 13 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 487",13 December 1924,exact,Félix Delgrange,not_stated,23 Rue du Rocher,Paris,,"23 Rue du Rocher, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
3012,"Grzegorz Fitelberg to Sergey Sergeevich Prokofiev, 14 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 510",14 December 1924,exact,Grzegorz Fitelberg,not_stated,16 Zlota,Warsaw,,"16 Zlota, Warsaw",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,postcard,handwritten,Russian,,2.228535608,48.81722948
3029,"Ilia Lapina to Sergey Sergeevich Prokofiev, 23 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 521",23 December 1924,exact,Ilia Lapina,not_stated,75-77 Rue Denfert-Rochereau,Paris,,"75-77 Rue Denfert-Rochereau, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
3030,"Jacques Hébertot to Sergey Sergeevich Prokofiev, 24 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 535",24 December 1924,exact,Jacques Hébertot,not_stated,15 Avenue Montaigne,Paris,,"15 Avenue Montaigne, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
3031,"not_stated to Sergey Sergeevich Prokofiev, 25 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 528",25 December 1924,exact,not_stated,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,telegram,handwritten,French,,2.228535608,48.81722948
3033,"Meri Bran to Sergey Sergeevich Prokofiev, 26 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 549",26 December 1924,exact,Meri Bran,not_stated,5 S.Wabash Avenue,Berlin,,"5 S.Wabash Avenue, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,typed,Russian,,2.34144,48.85721
3034,"Grzegorz Fitelberg to Sergey Sergeevich Prokofiev, 27 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 547",27 December 1924,exact,Grzegorz Fitelberg,not_stated,not_stated,Warsaw,,Warsaw,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,postcard,handwritten,Russian,,2.228535608,48.81722948
3043,"Ida Rubinstein to Sergey Sergeevich Prokofiev, 30 December 1924","Box: 1; Folder: 1924, December","Binder Vib, page 543",30 December 1924,exact,Ida Rubinstein,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,telegram,handwritten,French,,2.228535608,48.81722948
3058,"Jacques Hébertot to Sergey Sergeevich Prokofiev, 03 January 1924","Box: 1; Folder: 1925, January","Binder V, page 11",03 January 1924,exact,Jacques Hébertot,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,Date written as 1924-01-03,2.228535608,48.81722948
3063,"Delaunay to Sergey Sergeevich Prokofiev, 04 January 1925","Box: 1; Folder: 1925, January","Binder X, page 11",04 January 1925,exact,Delaunay,not_stated,2 Rue Turgot,Paris,,"2 Rue Turgot, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,typed,French,,2.34144,48.85721
3067,"Meri Bran to Sergey Sergeevich Prokofiev, 05 January 1925","Box: 1; Folder: 1925, January","Binder VII, page 32",05 January 1925,exact,Meri Bran,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,telegram,handwritten,Russian,,2.228535608,48.81722948
3068,"Grzegorz Fitelberg to Sergey Sergeevich Prokofiev, 05 January 1925","Box: 1; Folder: 1925, January","Binder VII, page 33",05 January 1925,exact,Grzegorz Fitelberg,not_stated,not_stated,Warsaw,,Warsaw,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,postcard,handwritten,Russian,,2.228535608,48.81722948
3074,"Joseph Szigeti to Sergey Sergeevich Prokofiev, 10 January 1925","Box: 1; Folder: 1925, January","Binder VII, page 44",10 January 1925,exact,Joseph Szigeti,not_stated,Via iacomo Leon,Ancona,,"Via iacomo Leon, Ancona",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,handwritten,French,"Addressed from 'Grand Hôtel Roma & Pace, Via iacomo Leon, Ancona, Italy.",2.228535608,48.81722948
3087,"Marie Grossmann to Sergey Sergeevich Prokofiev, 24 January 1925","Box: 1; Folder: 1925, January","Binder VII, page 74",24 January 1925,exact,Marie Grossmann,not_stated,not_stated,Warsaw,,Warsaw,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,postcard,handwritten,French,,2.228535608,48.81722948
3089,"Ephraim Gottlieb to Sergey Sergeevich Prokofiev, 26 January 1925","Box: 1; Folder: 1925, January","Binder VII, page 71",26 January 1925,exact,Ephraim Gottlieb,not_stated,"39 South La Salle Street, Suite 418-24",Chicago,,"39 South La Salle Street, Suite 418-24, Chicago",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,Russian,,2.228535608,48.81722948
3113,"Ilia Lapina to Sergey Sergeevich Prokofiev, 06 February 1925","Box: 1; Folder: 1925, February","Binder VII, page 99",06 February 1925,exact,Ilia Lapina,not_stated,75-77 Rue Denfert-Rochereau,Paris,,"75-77 Rue Denfert-Rochereau, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
3115,"Lev Vasilievich Zack to Sergey Sergeevich Prokofiev, 08 February 1925","Box: 1; Folder: 1925, February","Binder VII, page 104",08 February 1925,exact,Lev Vasilievich Zack,not_stated,45 Quai de la Tournelle,Paris,,"45 Quai de la Tournelle, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,handwritten,Russian,,2.228535608,48.81722948
3125,"Clerical assistant to Sergey Sergeevich Prokofiev, 18 February 1925","Box: 1; Folder: 1925, February","Binder VII, page 115",18 February 1925,exact,Clerical assistant,Banque pour le Commerce et l'Inudtrie a Varsovie,36 Rue de Châteaudun,Paris,,"36 Rue de Châteaudun, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,Russian,,2.228535608,48.81722948
3133,"M. Colliny to Sergey Sergeevich Prokofiev, 22 February 1925","Box: 1; Folder: 1925, February","Binder VII, page 124",22 February 1925,exact,M. Colliny,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,postcard,handwritten,French,Signature: Mme. M. Colliny,2.228535608,48.81722948
3140,"Georgii Bremer to Sergey Sergeevich Prokofiev, 25 February 1925","Box: 1; Folder: 1925, February","Binder VII, page 138",25 February 1925,exact,Georgii Bremer,not_stated,Kurfürstendamm 200,Berlin,,"Kurfürstendamm 200, Berlin",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,postcard,handwritten,Russian,,2.228535608,48.81722948
3168,"B. Mirline to Sergey Sergeevich Prokofiev, 16 March 1925","Box: 1; Folder: 1925, March","Binder VII, page 175",16 March 1925,exact,B. Mirline,not_stated,28 Rue Saint Lazare,Paris,,"28 Rue Saint Lazare, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,handwritten,Russian,,2.228535608,48.81722948
3187,"Clerical assistant to Sergey Sergeevich Prokofiev, 30 March 1925","Box: 1; Folder: 1925, March","Binder VII, page 193",30 March 1925,exact,Clerical assistant,Les Dernières Nouvelles,26 Rue Buffault,Paris,,"26 Rue Buffault, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,"Bellevue, Meudon",France,Bellevue,original,letter,typed,Russian,,1.16667,45.88333
3188,"B. Mirline to Sergey Sergeevich Prokofiev, 31 March 1925","Box: 1; Folder: 1925, March","Binder VII, page 194",31 March 1925,exact,B. Mirline,not_stated,28 Rue Saint Lazare,Paris,,"28 Rue Saint Lazare, Paris",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,not_stated,,54 route des Gardes,original,letter,handwritten,Russian,,2.229460051,48.81753006
3192,"H. V. Wedderkop to Sergey Sergeevich Prokofiev, 01 April 1925","Box: 1; Folder: 1925, April","Binder VII, page 199",01 April 1925,exact,H. V. Wedderkop,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
